timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626845469537,14,HTTP Request,200,OK,Thread Group 1-226,text,true,,191,121,2,2,http://localhost:3000/posts,14,0,0
1626845469546,24,HTTP Request,200,OK,Thread Group 1-227,text,true,,165,128,1,1,http://localhost:3000/health_check,24,0,3
1626845469585,23,HTTP Request,200,OK,Thread Group 1-228,text,true,,165,128,2,2,http://localhost:3000/health_check,22,0,3
1626845469590,20,HTTP Request,200,OK,Thread Group 1-227,text,true,,191,121,2,2,http://localhost:3000/posts,20,0,0
1626845469608,8,HTTP Request,200,OK,Thread Group 1-228,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845469638,6,HTTP Request,200,OK,Thread Group 1-229,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845469644,6,HTTP Request,200,OK,Thread Group 1-229,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845469665,7,HTTP Request,200,OK,Thread Group 1-230,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845469673,9,HTTP Request,200,OK,Thread Group 1-230,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845469704,7,HTTP Request,200,OK,Thread Group 1-231,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845469711,8,HTTP Request,200,OK,Thread Group 1-231,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845469745,8,HTTP Request,200,OK,Thread Group 1-232,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,2
1626845469754,6,HTTP Request,200,OK,Thread Group 1-232,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845469785,12,HTTP Request,200,OK,Thread Group 1-233,text,true,,165,128,1,1,http://localhost:3000/health_check,12,0,2
1626845469798,6,HTTP Request,200,OK,Thread Group 1-233,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845469823,7,HTTP Request,200,OK,Thread Group 1-234,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845469830,6,HTTP Request,200,OK,Thread Group 1-234,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845469866,16,HTTP Request,200,OK,Thread Group 1-235,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,2
1626845469883,12,HTTP Request,200,OK,Thread Group 1-235,text,true,,191,121,1,1,http://localhost:3000/posts,12,0,0
1626845469906,21,HTTP Request,200,OK,Thread Group 1-236,text,true,,165,128,1,1,http://localhost:3000/health_check,21,0,3
1626845469928,13,HTTP Request,200,OK,Thread Group 1-236,text,true,,191,121,1,1,http://localhost:3000/posts,12,0,0
1626845469947,17,HTTP Request,200,OK,Thread Group 1-237,text,true,,165,128,1,1,http://localhost:3000/health_check,17,0,4
1626845469965,12,HTTP Request,200,OK,Thread Group 1-237,text,true,,191,121,1,1,http://localhost:3000/posts,12,0,0
1626845469987,16,HTTP Request,200,OK,Thread Group 1-238,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,3
1626845470004,11,HTTP Request,200,OK,Thread Group 1-238,text,true,,191,121,1,1,http://localhost:3000/posts,10,0,0
1626845470027,16,HTTP Request,200,OK,Thread Group 1-239,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,2
1626845470044,14,HTTP Request,200,OK,Thread Group 1-239,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845470069,19,HTTP Request,200,OK,Thread Group 1-240,text,true,,165,128,1,1,http://localhost:3000/health_check,19,0,3
1626845470092,14,HTTP Request,200,OK,Thread Group 1-240,text,true,,191,121,2,2,http://localhost:3000/posts,14,0,0
1626845470106,15,HTTP Request,200,OK,Thread Group 1-241,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,3
1626845470122,12,HTTP Request,200,OK,Thread Group 1-241,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845470146,15,HTTP Request,200,OK,Thread Group 1-242,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,2
1626845470162,14,HTTP Request,200,OK,Thread Group 1-242,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845470188,16,HTTP Request,200,OK,Thread Group 1-243,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,3
1626845470204,15,HTTP Request,200,OK,Thread Group 1-243,text,true,,191,121,1,1,http://localhost:3000/posts,15,0,0
1626845470227,24,HTTP Request,200,OK,Thread Group 1-244,text,true,,165,128,1,1,http://localhost:3000/health_check,24,0,3
1626845470252,18,HTTP Request,200,OK,Thread Group 1-244,text,true,,191,121,2,2,http://localhost:3000/posts,18,0,0
1626845470268,17,HTTP Request,200,OK,Thread Group 1-245,text,true,,165,128,1,1,http://localhost:3000/health_check,17,0,4
1626845470285,8,HTTP Request,200,OK,Thread Group 1-245,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845470304,8,HTTP Request,200,OK,Thread Group 1-246,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,2
1626845470313,6,HTTP Request,200,OK,Thread Group 1-246,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845470343,5,HTTP Request,200,OK,Thread Group 1-247,text,true,,165,128,1,1,http://localhost:3000/health_check,5,0,1
1626845470348,8,HTTP Request,200,OK,Thread Group 1-247,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845470385,6,HTTP Request,200,OK,Thread Group 1-248,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845470391,4,HTTP Request,200,OK,Thread Group 1-248,text,true,,191,121,1,1,http://localhost:3000/posts,4,0,0
1626845470424,6,HTTP Request,200,OK,Thread Group 1-249,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,2
1626845470431,7,HTTP Request,200,OK,Thread Group 1-249,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845470464,19,HTTP Request,200,OK,Thread Group 1-250,text,true,,165,128,1,1,http://localhost:3000/health_check,19,0,3
1626845470484,19,HTTP Request,200,OK,Thread Group 1-250,text,true,,191,121,2,2,http://localhost:3000/posts,19,0,0
1626845470506,22,HTTP Request,200,OK,Thread Group 1-251,text,true,,165,128,1,1,http://localhost:3000/health_check,22,0,5
1626845470529,14,HTTP Request,200,OK,Thread Group 1-251,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845470546,18,HTTP Request,200,OK,Thread Group 1-252,text,true,,165,128,1,1,http://localhost:3000/health_check,18,0,3
1626845470565,21,HTTP Request,200,OK,Thread Group 1-252,text,true,,191,121,2,2,http://localhost:3000/posts,21,0,0
1626845470586,24,HTTP Request,200,OK,Thread Group 1-253,text,true,,165,128,1,1,http://localhost:3000/health_check,24,0,3
1626845470611,20,HTTP Request,200,OK,Thread Group 1-253,text,true,,191,121,2,2,http://localhost:3000/posts,20,0,0
1626845470625,31,HTTP Request,200,OK,Thread Group 1-254,text,true,,165,128,1,1,http://localhost:3000/health_check,31,0,3
1626845470657,15,HTTP Request,200,OK,Thread Group 1-254,text,true,,191,121,2,2,http://localhost:3000/posts,15,0,0
1626845470666,19,HTTP Request,200,OK,Thread Group 1-255,text,true,,165,128,1,1,http://localhost:3000/health_check,19,0,3
1626845470685,7,HTTP Request,200,OK,Thread Group 1-255,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845470704,6,HTTP Request,200,OK,Thread Group 1-256,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,2
1626845470710,5,HTTP Request,200,OK,Thread Group 1-256,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845470744,7,HTTP Request,200,OK,Thread Group 1-257,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,2
1626845470751,5,HTTP Request,200,OK,Thread Group 1-257,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845470785,13,HTTP Request,200,OK,Thread Group 1-258,text,true,,165,128,1,1,http://localhost:3000/health_check,13,0,3
1626845470798,10,HTTP Request,200,OK,Thread Group 1-258,text,true,,191,121,1,1,http://localhost:3000/posts,10,0,0
1626845470825,18,HTTP Request,200,OK,Thread Group 1-259,text,true,,165,128,1,1,http://localhost:3000/health_check,18,0,5
1626845470844,8,HTTP Request,200,OK,Thread Group 1-259,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845470865,12,HTTP Request,200,OK,Thread Group 1-260,text,true,,165,128,1,1,http://localhost:3000/health_check,12,0,2
1626845470878,11,HTTP Request,200,OK,Thread Group 1-260,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845470904,9,HTTP Request,200,OK,Thread Group 1-261,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,2
1626845470913,9,HTTP Request,200,OK,Thread Group 1-261,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845470945,10,HTTP Request,200,OK,Thread Group 1-262,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,2
1626845470955,9,HTTP Request,200,OK,Thread Group 1-262,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845470985,10,HTTP Request,200,OK,Thread Group 1-263,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,2
1626845470996,10,HTTP Request,200,OK,Thread Group 1-263,text,true,,191,121,1,1,http://localhost:3000/posts,10,0,0
1626845471024,9,HTTP Request,200,OK,Thread Group 1-264,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,2
1626845471034,11,HTTP Request,200,OK,Thread Group 1-264,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845471064,12,HTTP Request,200,OK,Thread Group 1-265,text,true,,165,128,1,1,http://localhost:3000/health_check,12,0,2
1626845471088,9,HTTP Request,200,OK,Thread Group 1-265,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845471107,15,HTTP Request,200,OK,Thread Group 1-266,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,2
1626845471122,10,HTTP Request,200,OK,Thread Group 1-266,text,true,,191,121,1,1,http://localhost:3000/posts,10,0,0
1626845471145,12,HTTP Request,200,OK,Thread Group 1-267,text,true,,165,128,1,1,http://localhost:3000/health_check,12,0,2
1626845471157,10,HTTP Request,200,OK,Thread Group 1-267,text,true,,191,121,1,1,http://localhost:3000/posts,10,0,0
1626845471185,13,HTTP Request,200,OK,Thread Group 1-268,text,true,,165,128,1,1,http://localhost:3000/health_check,13,0,3
1626845471198,9,HTTP Request,200,OK,Thread Group 1-268,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845471224,13,HTTP Request,200,OK,Thread Group 1-269,text,true,,165,128,1,1,http://localhost:3000/health_check,13,0,2
1626845471237,9,HTTP Request,200,OK,Thread Group 1-269,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845471266,11,HTTP Request,200,OK,Thread Group 1-270,text,true,,165,128,1,1,http://localhost:3000/health_check,11,0,2
1626845471278,10,HTTP Request,200,OK,Thread Group 1-270,text,true,,191,121,1,1,http://localhost:3000/posts,10,0,0
1626845471305,10,HTTP Request,200,OK,Thread Group 1-271,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,2
1626845471316,12,HTTP Request,200,OK,Thread Group 1-271,text,true,,191,121,1,1,http://localhost:3000/posts,12,0,0
1626845471345,13,HTTP Request,200,OK,Thread Group 1-272,text,true,,165,128,1,1,http://localhost:3000/health_check,13,0,3
1626845471359,10,HTTP Request,200,OK,Thread Group 1-272,text,true,,191,121,1,1,http://localhost:3000/posts,10,0,0
1626845471385,13,HTTP Request,200,OK,Thread Group 1-273,text,true,,165,128,1,1,http://localhost:3000/health_check,13,0,2
1626845471398,11,HTTP Request,200,OK,Thread Group 1-273,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845471424,10,HTTP Request,200,OK,Thread Group 1-274,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,2
1626845471435,11,HTTP Request,200,OK,Thread Group 1-274,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845471466,9,HTTP Request,200,OK,Thread Group 1-275,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,2
1626845471475,10,HTTP Request,200,OK,Thread Group 1-275,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845471504,11,HTTP Request,200,OK,Thread Group 1-276,text,true,,165,128,1,1,http://localhost:3000/health_check,11,0,2
1626845471515,11,HTTP Request,200,OK,Thread Group 1-276,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845471545,10,HTTP Request,200,OK,Thread Group 1-277,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,1
1626845471556,10,HTTP Request,200,OK,Thread Group 1-277,text,true,,191,121,1,1,http://localhost:3000/posts,10,0,0
1626845471585,15,HTTP Request,200,OK,Thread Group 1-278,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,2
1626845471602,14,HTTP Request,200,OK,Thread Group 1-278,text,true,,191,121,1,1,http://localhost:3000/posts,13,0,0
1626845471624,8,HTTP Request,200,OK,Thread Group 1-279,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,1
1626845471632,7,HTTP Request,200,OK,Thread Group 1-279,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845471666,9,HTTP Request,200,OK,Thread Group 1-280,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,1
1626845471676,6,HTTP Request,200,OK,Thread Group 1-280,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845471704,7,HTTP Request,200,OK,Thread Group 1-281,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845471711,6,HTTP Request,200,OK,Thread Group 1-281,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845471743,46,HTTP Request,200,OK,Thread Group 1-282,text,true,,165,128,2,2,http://localhost:3000/health_check,46,0,2
1626845471784,11,HTTP Request,200,OK,Thread Group 1-283,text,true,,165,128,2,2,http://localhost:3000/health_check,11,0,2
1626845471790,6,HTTP Request,200,OK,Thread Group 1-282,text,true,,191,121,2,2,http://localhost:3000/posts,6,0,0
1626845471796,6,HTTP Request,200,OK,Thread Group 1-283,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845471825,7,HTTP Request,200,OK,Thread Group 1-284,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845471832,8,HTTP Request,200,OK,Thread Group 1-284,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845471863,9,HTTP Request,200,OK,Thread Group 1-285,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,2
1626845471872,5,HTTP Request,200,OK,Thread Group 1-285,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845471904,6,HTTP Request,200,OK,Thread Group 1-286,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845471910,6,HTTP Request,200,OK,Thread Group 1-286,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845471947,7,HTTP Request,200,OK,Thread Group 1-287,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845471955,6,HTTP Request,200,OK,Thread Group 1-287,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845471986,7,HTTP Request,200,OK,Thread Group 1-288,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845471994,7,HTTP Request,200,OK,Thread Group 1-288,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845472026,9,HTTP Request,200,OK,Thread Group 1-289,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,1
1626845472035,11,HTTP Request,200,OK,Thread Group 1-289,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845472068,8,HTTP Request,200,OK,Thread Group 1-290,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,1
1626845472083,7,HTTP Request,200,OK,Thread Group 1-290,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845472108,7,HTTP Request,200,OK,Thread Group 1-291,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845472116,7,HTTP Request,200,OK,Thread Group 1-291,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845472147,10,HTTP Request,200,OK,Thread Group 1-292,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,1
1626845472157,6,HTTP Request,200,OK,Thread Group 1-292,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845472186,8,HTTP Request,200,OK,Thread Group 1-293,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,1
1626845472194,7,HTTP Request,200,OK,Thread Group 1-293,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845472226,8,HTTP Request,200,OK,Thread Group 1-294,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,1
1626845472234,8,HTTP Request,200,OK,Thread Group 1-294,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845472267,11,HTTP Request,200,OK,Thread Group 1-295,text,true,,165,128,1,1,http://localhost:3000/health_check,11,0,4
1626845472278,7,HTTP Request,200,OK,Thread Group 1-295,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845472305,8,HTTP Request,200,OK,Thread Group 1-296,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,1
1626845472313,7,HTTP Request,200,OK,Thread Group 1-296,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845472347,7,HTTP Request,200,OK,Thread Group 1-297,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845472355,6,HTTP Request,200,OK,Thread Group 1-297,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845472388,10,HTTP Request,200,OK,Thread Group 1-298,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,1
1626845472398,9,HTTP Request,200,OK,Thread Group 1-298,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845472428,11,HTTP Request,200,OK,Thread Group 1-299,text,true,,165,128,1,1,http://localhost:3000/health_check,11,0,2
1626845472439,10,HTTP Request,200,OK,Thread Group 1-299,text,true,,191,121,1,1,http://localhost:3000/posts,10,0,0
1626845472467,12,HTTP Request,200,OK,Thread Group 1-300,text,true,,165,128,1,1,http://localhost:3000/health_check,12,0,2
1626845472479,11,HTTP Request,200,OK,Thread Group 1-300,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845472508,19,HTTP Request,200,OK,Thread Group 1-301,text,true,,165,128,1,1,http://localhost:3000/health_check,19,0,2
1626845472528,13,HTTP Request,200,OK,Thread Group 1-301,text,true,,191,121,1,1,http://localhost:3000/posts,13,0,0
1626845472548,23,HTTP Request,200,OK,Thread Group 1-302,text,true,,165,128,1,1,http://localhost:3000/health_check,23,0,3
1626845472572,12,HTTP Request,200,OK,Thread Group 1-302,text,true,,191,121,1,1,http://localhost:3000/posts,12,0,0
1626845472588,22,HTTP Request,200,OK,Thread Group 1-303,text,true,,165,128,1,1,http://localhost:3000/health_check,22,0,2
1626845472611,8,HTTP Request,200,OK,Thread Group 1-303,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845472626,9,HTTP Request,200,OK,Thread Group 1-304,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,1
1626845472635,6,HTTP Request,200,OK,Thread Group 1-304,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845472668,11,HTTP Request,200,OK,Thread Group 1-305,text,true,,165,128,1,1,http://localhost:3000/health_check,11,0,2
1626845472679,8,HTTP Request,200,OK,Thread Group 1-305,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845472707,8,HTTP Request,200,OK,Thread Group 1-306,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,2
1626845472716,6,HTTP Request,200,OK,Thread Group 1-306,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845472747,9,HTTP Request,200,OK,Thread Group 1-307,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,2
1626845472757,6,HTTP Request,200,OK,Thread Group 1-307,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845472786,9,HTTP Request,200,OK,Thread Group 1-308,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,1
1626845472795,8,HTTP Request,200,OK,Thread Group 1-308,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845472827,16,HTTP Request,200,OK,Thread Group 1-309,text,true,,165,128,1,1,http://localhost:3000/health_check,16,0,1
1626845472844,11,HTTP Request,200,OK,Thread Group 1-309,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845472870,15,HTTP Request,200,OK,Thread Group 1-310,text,true,,165,128,1,1,http://localhost:3000/health_check,15,0,1
1626845472885,6,HTTP Request,200,OK,Thread Group 1-310,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845472906,12,HTTP Request,200,OK,Thread Group 1-311,text,true,,165,128,1,1,http://localhost:3000/health_check,12,0,2
1626845472919,6,HTTP Request,200,OK,Thread Group 1-311,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845472946,6,HTTP Request,200,OK,Thread Group 1-312,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845472952,6,HTTP Request,200,OK,Thread Group 1-312,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845472985,6,HTTP Request,200,OK,Thread Group 1-313,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845472992,8,HTTP Request,200,OK,Thread Group 1-313,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845473025,10,HTTP Request,200,OK,Thread Group 1-314,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,2
1626845473035,7,HTTP Request,200,OK,Thread Group 1-314,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845473066,7,HTTP Request,200,OK,Thread Group 1-315,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845473073,7,HTTP Request,200,OK,Thread Group 1-315,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845473106,6,HTTP Request,200,OK,Thread Group 1-316,text,true,,165,128,1,1,http://localhost:3000/health_check,6,0,1
1626845473112,5,HTTP Request,200,OK,Thread Group 1-316,text,true,,191,121,1,1,http://localhost:3000/posts,4,0,0
1626845473146,13,HTTP Request,200,OK,Thread Group 1-317,text,true,,165,128,1,1,http://localhost:3000/health_check,13,0,2
1626845473160,14,HTTP Request,200,OK,Thread Group 1-317,text,true,,191,121,1,1,http://localhost:3000/posts,14,0,0
1626845473190,29,HTTP Request,200,OK,Thread Group 1-318,text,true,,165,128,1,1,http://localhost:3000/health_check,29,0,3
1626845473220,23,HTTP Request,200,OK,Thread Group 1-318,text,true,,191,121,2,2,http://localhost:3000/posts,23,0,0
1626845473227,30,HTTP Request,200,OK,Thread Group 1-319,text,true,,165,128,1,1,http://localhost:3000/health_check,30,0,3
1626845473257,21,HTTP Request,200,OK,Thread Group 1-319,text,true,,191,121,2,2,http://localhost:3000/posts,21,0,0
1626845473270,48,HTTP Request,200,OK,Thread Group 1-320,text,true,,165,128,2,2,http://localhost:3000/health_check,48,0,3
1626845473308,19,HTTP Request,200,OK,Thread Group 1-321,text,true,,165,128,2,2,http://localhost:3000/health_check,19,0,2
1626845473318,22,HTTP Request,200,OK,Thread Group 1-320,text,true,,191,121,2,2,http://localhost:3000/posts,22,0,0
1626845473327,27,HTTP Request,200,OK,Thread Group 1-321,text,true,,191,121,2,2,http://localhost:3000/posts,27,0,0
1626845473346,29,HTTP Request,200,OK,Thread Group 1-322,text,true,,165,128,1,1,http://localhost:3000/health_check,29,0,3
1626845473376,14,HTTP Request,200,OK,Thread Group 1-322,text,true,,191,121,2,2,http://localhost:3000/posts,14,0,0
1626845473387,14,HTTP Request,200,OK,Thread Group 1-323,text,true,,165,128,1,1,http://localhost:3000/health_check,14,0,2
1626845473402,7,HTTP Request,200,OK,Thread Group 1-323,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845473425,7,HTTP Request,200,OK,Thread Group 1-324,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,2
1626845473433,5,HTTP Request,200,OK,Thread Group 1-324,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845473465,8,HTTP Request,200,OK,Thread Group 1-325,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,2
1626845473473,6,HTTP Request,200,OK,Thread Group 1-325,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845473506,9,HTTP Request,200,OK,Thread Group 1-326,text,true,,165,128,1,1,http://localhost:3000/health_check,9,0,1
1626845473516,9,HTTP Request,200,OK,Thread Group 1-326,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845473546,11,HTTP Request,200,OK,Thread Group 1-327,text,true,,165,128,1,1,http://localhost:3000/health_check,11,0,2
1626845473557,6,HTTP Request,200,OK,Thread Group 1-327,text,true,,191,121,1,1,http://localhost:3000/posts,6,0,0
1626845473588,7,HTTP Request,200,OK,Thread Group 1-328,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845473596,7,HTTP Request,200,OK,Thread Group 1-328,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845473626,10,HTTP Request,200,OK,Thread Group 1-329,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,2
1626845473637,17,HTTP Request,200,OK,Thread Group 1-329,text,true,,191,121,1,1,http://localhost:3000/posts,17,0,0
1626845473674,18,HTTP Request,200,OK,Thread Group 1-330,text,true,,165,128,1,1,http://localhost:3000/health_check,18,0,2
1626845473692,11,HTTP Request,200,OK,Thread Group 1-330,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845473720,8,HTTP Request,200,OK,Thread Group 1-331,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,1
1626845473728,9,HTTP Request,200,OK,Thread Group 1-331,text,true,,191,121,1,1,http://localhost:3000/posts,9,0,0
1626845473745,12,HTTP Request,200,OK,Thread Group 1-332,text,true,,165,128,1,1,http://localhost:3000/health_check,12,0,2
1626845473758,8,HTTP Request,200,OK,Thread Group 1-332,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845473785,11,HTTP Request,200,OK,Thread Group 1-333,text,true,,165,128,1,1,http://localhost:3000/health_check,11,0,1
1626845473796,8,HTTP Request,200,OK,Thread Group 1-333,text,true,,191,121,1,1,http://localhost:3000/posts,8,0,0
1626845473826,10,HTTP Request,200,OK,Thread Group 1-334,text,true,,165,128,1,1,http://localhost:3000/health_check,10,0,1
1626845473837,11,HTTP Request,200,OK,Thread Group 1-334,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845473872,13,HTTP Request,200,OK,Thread Group 1-335,text,true,,165,128,1,1,http://localhost:3000/health_check,13,0,2
1626845473885,11,HTTP Request,200,OK,Thread Group 1-335,text,true,,191,121,1,1,http://localhost:3000/posts,11,0,0
1626845473907,7,HTTP Request,200,OK,Thread Group 1-336,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,2
1626845473915,7,HTTP Request,200,OK,Thread Group 1-336,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845473947,8,HTTP Request,200,OK,Thread Group 1-337,text,true,,165,128,1,1,http://localhost:3000/health_check,8,0,1
1626845473955,5,HTTP Request,200,OK,Thread Group 1-337,text,true,,191,121,1,1,http://localhost:3000/posts,5,0,0
1626845473985,7,HTTP Request,200,OK,Thread Group 1-338,text,true,,165,128,1,1,http://localhost:3000/health_check,7,0,1
1626845473992,7,HTTP Request,200,OK,Thread Group 1-338,text,true,,191,121,1,1,http://localhost:3000/posts,7,0,0
1626845474026,11,HTTP Request,200,OK,Thread Group 1-339,text,true,,165,128,1,1,http://localhost:3000/health_check,11,0,1
